ortho_dose,pipe_material,date,location,lead,lead_dissolved,lead_part,cens_lead_part,cens_lead_dissolved,date_yday,date_numeric,scaled_lead_dissolved,scaled_lead_part,scaled_lead,d_x,.prediction_lead_dissolved,.prediction_lead_part
0-0.5,Pb-Cu,2020-02-25,LP11,3e-4,2e-4,2e-4,none,none,0.15300546448087432,3.1530054644808745,-1.013790406908434,-1.0936932056494972,-1.0691676088907789,1,-1.013790406908434,-1.0936932056494972
0-0.5,Pb-Cu,2020-03-10,LP11,0.0016,0.001,6.000000000000001e-4,none,none,0.1912568306010929,3.191256830601093,-0.9913377157691476,-0.668559023542276,0.0110347126869848,2,-0.9913377157691476,-0.668559023542276
0-0.5,Pb-Cu,2020-03-17,LP11,0.001,8e-4,2e-4,none,none,0.2103825136612022,3.210382513661202,-1.0837110003668529,-0.31608272068051346,-0.2922545100758283,1,-1.0837110003668529,-0.31608272068051346
0-0.5,Pb-Cu,2020-03-25,LP11,0.0019,8e-4,0.00109999999999999,none,none,0.23224043715846995,3.23224043715847,-0.9719462131010146,-1.4749085693800918,0.12192817735771304,1.1428571428571428,-0.9719462131010146,-1.4749085693800918
0-0.5,Pb-Cu,2020-04-01,LP11,0.0016,7e-4,9.000000000000001e-4,none,none,0.25136612021857924,3.251366120218579,-1.128001579581488,-1.0516399721901966,0.0110347126869848,1,-1.128001579581488,-1.0516399721901966
0-0.5,Pb-Cu,2020-04-08,LP11,0.0017,0.0012,5e-4,none,none,0.27049180327868855,3.2704918032786887,-0.9733731588060245,-0.8825117695523211,0.05015524982092811,1,-0.9733731588060245,-0.8825117695523211
0-0.5,Pb-Cu,2020-04-15,LP11,0.0016,0.001,6.000000000000001e-4,none,none,0.2896174863387978,3.289617486338798,-1.0285975589750036,-1.0232938113613548,0.0110347126869848,1,-1.0285975589750036,-1.0232938113613548
0-0.5,Pb-Cu,2020-04-22,LP11,9e-4,2e-4,7e-4,none,none,0.3087431693989071,3.308743169398907,-0.9713810150333666,0.23620557789787178,-0.3602427274328571,1,-0.9713810150333666,0.23620557789787178
0-0.5,Pb-Cu,2020-04-28,LP11,0.0033,2e-4,0.0031,none,none,0.3251366120218579,3.3251366120218577,-1.0264133080848303,-0.8216884500513869,0.47817319509566114,0.8571428571428571,-1.0264133080848303,-0.8216884500513869
0-0.5,Pb-Cu,2020-05-05,LP11,0.0024,0.0021,2.999999999999999e-4,none,none,0.3442622950819672,3.3442622950819674,-0.9924765586378177,-0.16578523991915173,0.2726777933859849,1,-0.9924765586378177,-0.16578523991915173
0-0.5,Pb-Cu,2020-05-12,LP11,0.0035,0.0013,0.0022,none,none,0.3633879781420765,3.363387978142077,-1.1591608226095422,1.1734590736160933,0.5161424540725968,1,-1.1591608226095422,1.1734590736160933
0-0.5,Pb-Cu,2020-05-20,LP11,0.0029,0.0022,6.999999999999997e-4,none,none,0.38524590163934425,3.3852459016393444,-0.7763831890877269,-0.5403075190803466,0.39479399720457614,1.1428571428571428,-0.7763831890877269,-0.5403075190803466
0-0.5,Pb-Cu,2020-05-26,LP11,0.0025,9e-4,0.0016,none,none,0.4016393442622951,3.401639344262295,-0.7875584967981999,-1.408421368413614,0.2990198686792014,0.8571428571428571,-0.7875584967981999,-1.408421368413614
0-0.5,Pb-Cu,2020-06-02,LP11,0.0113,8e-4,0.01049999999999999,none,none,0.4207650273224044,3.420765027322404,-0.06794769210760865,-0.36637184777790244,1.2724494374584765,1,-0.06794769210760865,-0.36637184777790244
0-0.5,Pb-Cu,2020-06-09,LP11,0.0025,0.0016,9e-4,none,none,0.4398907103825137,3.439890710382514,-0.08132569526210681,-0.8246978228265993,0.2990198686792014,1,-0.08132569526210681,-0.8246978228265993
0-0.5,Pb-Cu,2020-06-16,LP11,0.0041,0.0029,0.0012,none,none,0.45901639344262296,3.459016393442623,-0.3581981621481161,0.8176336454841254,0.6182430179364446,1,-0.3581981621481161,0.8176336454841254
0-0.5,Pb-Cu,2020-06-23,LP11,0.0027,0.0025,2.000000000000001e-4,none,none,0.4781420765027322,3.478142076502732,-0.32742321345972414,0.2506072045101241,0.3486821540250649,1,-0.32742321345972414,0.2506072045101241
0-0.5,Pb-Cu,2020-06-30,LP11,0.0051,0.0045,6.000000000000007e-4,none,none,0.4972677595628415,3.4972677595628414,-0.25052789032149553,-0.681259985624839,0.7590801312788502,1,-0.25052789032149553,-0.681259985624839
0-0.5,Pb-Cu,2020-07-07,LP11,0.0039,0.0019,0.002,none,none,0.5163934426229508,3.5163934426229506,-0.22024461867239153,-0.2979206104172611,0.585971731839204,1,-0.22024461867239153,-0.2979206104172611
0-0.5,Pb-Cu,2020-07-14,LP11,0.0019,0.0013,6.000000000000001e-4,none,none,0.5355191256830601,3.5355191256830603,-1.617777104098561,0.019269112099372765,0.12192817735771304,1,-1.617777104098561,0.019269112099372765
0-0.5,Pb-Cu,2020-07-21,LP11,0.0017,0.0012,5e-4,none,none,0.5546448087431693,3.5546448087431695,-0.8292387065464155,0.06469419599175719,0.05015524982092811,1,-0.8292387065464155,0.06469419599175719
0-0.5,Pb-Cu,2020-07-28,LP11,0.0038,0.0025,0.0013,left,none,0.5737704918032787,3.5737704918032787,-0.7751863914407042,-1.8222276595787372,0.5692099781166344,1,-0.7751863914407042,-3.5597450753030335
0-0.5,Pb-Cu,2020-08-04,LP11,0.0068,0.0062,5.999999999999998e-4,none,none,0.592896174863388,3.592896174863388,0.3663136350504187,-0.16636373135058835,0.9447188513387708,1,0.3663136350504187,-0.16636373135058835
0-0.5,Pb-Cu,2020-08-11,LP11,0.0063,0.005,0.0013,none,none,0.6120218579234973,3.612021857923497,-0.1861725666465892,-0.6299996547533123,0.8954360374744894,1,-0.1861725666465892,-0.6299996547533123
0-0.5,Pb-Cu,2020-08-18,LP11,0.0071,0.006,0.0011,none,none,0.6311475409836066,3.6311475409836063,-0.3095654433952162,-0.15145321303298864,0.9725774754753428,1,-0.3095654433952162,-0.15145321303298864
0-0.5,Pb-Cu,2020-08-26,LP11,0.0069,0.0058,0.0011,none,none,0.6530054644808743,3.6530054644808745,-0.2588721679936413,-1.4933871740985205,0.9541393286589506,1.1428571428571428,-0.2588721679936413,-1.4933871740985205
0-0.5,Pb-Cu,2020-09-01,LP11,0.0019,0.001,9e-4,none,none,0.6693989071038251,3.669398907103825,-0.601457920410246,-0.7608920224378155,0.12192817735771304,0.8571428571428571,-0.601457920410246,-0.7608920224378155
0-0.5,Pb-Cu,2020-09-09,LP11,0.0041,0.0028,0.0013,none,none,0.6912568306010929,3.691256830601093,-0.6611187144594465,0.008317064008764141,0.6182430179364446,1.1428571428571428,-0.6611187144594465,0.008317064008764141
0-0.5,Pb-Cu,2020-09-15,LP11,0.006,2e-4,0.0058,none,none,0.7076502732240437,3.707650273224043,-0.705297386474795,-0.6384665358189581,0.8639521721410146,0.8571428571428571,-0.705297386474795,-0.6384665358189581
0-0.5,Pb-Cu,2020-09-22,LP11,8e-4,3e-4,5e-4,none,none,0.726775956284153,3.726775956284153,-0.9651314666152622,-0.6696818696879282,-0.4362470880719366,1,-0.9651314666152622,-0.6696818696879282
0-0.5,Pb-Cu,2020-09-29,LP11,0.0019,5e-4,0.0014,none,none,0.7459016393442623,3.7459016393442623,-1.0174720550806224,-0.2108925850558117,0.12192817735771304,1,-1.0174720550806224,-0.2108925850558117
0-0.5,Pb-Cu,2020-10-06,LP11,5e-4,2e-4,3.0000000000000003e-4,none,none,0.7650273224043715,3.765027322404371,-1.0092537007954077,-0.40161936739096415,-0.7395363108347497,1,-1.0092537007954077,-0.40161936739096415
0-0.5,Pb-Cu,2020-10-13,LP11,9e-4,4e-4,5e-4,none,none,0.7841530054644809,3.7841530054644807,-1.086594368617914,-1.0691810602868212,-0.3602427274328571,1,-1.086594368617914,-1.0691810602868212
0-0.5,Pb-Cu,2020-10-20,LP11,6e-4,4e-4,2e-4,none,none,0.8032786885245902,3.80327868852459,-1.6194681926151047,-0.84016260430867,-0.6218858081318579,1,-1.6194681926151047,-0.84016260430867
0-0.5,Pb-Cu,2020-11-04,LP11,5e-4,2e-4,3.0000000000000003e-4,none,none,0.8442622950819673,3.8442622950819674,-1.4298416573624275,-0.54804864126517,-0.7395363108347497,2.142857142857143,-1.4298416573624275,-0.54804864126517
0-0.5,Pb-Cu,2020-11-10,LP11,3e-4,2e-4,2e-4,none,none,0.860655737704918,3.860655737704918,-1.4097424828157157,-0.6896385256123103,-1.0691676088907789,0.8571428571428571,-1.4097424828157157,-0.6896385256123103
0-0.5,Pb-Cu,2020-11-16,LP11,2e-4,2e-4,2e-4,left,none,0.8770491803278688,3.8770491803278686,-1.4200922270375635,-1.8222276595787372,-1.33081068958978,0.8571428571428571,-1.4200922270375635,-2.0738473568878826
0-0.5,Pb-Cu,2020-11-25,LP11,1.78,2e-4,1.7798,none,none,0.9016393442622952,3.901639344262295,-1.4289369141326809,-0.9422405928174442,4.537342981193364,1.2857142857142858,-1.4289369141326809,-0.9422405928174442
0-0.5,Pb-Cu,2020-12-01,LP11,1.43,2e-4,1.4298,none,none,0.918032786885246,3.918032786885246,-1.3379417402599718,-0.83562083498548545,4.3960636149134675,0.8571428571428571,-1.3379417402599718,-0.83562083498548545
0-0.5,Pb-Cu,2020-12-09,LP11,0.274,2e-4,0.27380000000000004,none,none,0.9398907103825136,3.939890710382514,-1.1996859857092708,-0.9095495530584434,3.3298478625942747,1.1428571428571428,-1.1996859857092708,-0.9095495530584434
0-0.5,Pb-Cu,2020-12-15,LP11,0.438,2e-4,0.4378,none,none,0.9562841530054644,3.956284153005464,-1.3940098843661175,-1.0060901651216456,3.632548047218665,0.8571428571428571,-1.3940098843661175,-1.0060901651216456
0-0.5,Pb-Cu,2021-01-05,LP11,0.202,7e-4,0.2013,none,none,0.0136986301369863,4.013698630136986,-1.2831355468121584,-0.8041362706817075,3.1331241125220437,3,-1.2831355468121584,-0.8041362706817075
0-0.5,Pb-Cu,2021-01-13,LP11,9e-4,5e-4,4e-4,none,none,0.03561643835616438,4.035616438356165,-0.6200729398587762,-0.6229237957385882,-0.3602427274328571,1.1428571428571428,-0.6200729398587762,-0.6229237957385882
0-0.5,Pb-Cu,2021-01-19,LP11,0.0014,5e-4,9e-4,none,none,0.05205479452054794,4.052054794520548,-0.8668243508972159,-1.4029733068767274,-0.07513192468243286,0.8571428571428571,-0.8668243508972159,-1.4029733068767274
0-0.5,Pb-Cu,2021-01-26,LP11,0.0013,6e-4,7e-4,none,none,0.07123287671232877,4.071232876712329,-0.8691575826221412,-1.0838801878306517,-0.12295314961871805,1,-0.8691575826221412,-1.0838801878306517
0-0.5,Pb-Cu,2021-02-02,LP11,8e-4,6e-4,2.000000000000001e-4,none,none,0.0904109589041096,4.090410958904109,-1.2098322908135473,0.39126582324811143,-0.4362470880719366,1,-1.2098322908135473,0.39126582324811143
0-0.5,Pb-Cu,2021-02-09,LP11,6e-4,3e-4,3e-4,none,none,0.1095890410958904,4.109589041095891,-1.2187450387477106,-0.8228830453688792,-0.6218858081318579,1,-1.2187450387477106,-0.8228830453688792
0-0.5,Pb-Cu,2021-02-17,LP11,0.0018,0.0012,6.000000000000001e-4,none,none,0.13150684931506848,4.131506849315069,1.4928248394256627,-0.5920769655279858,0.08703907332606424,1.1428571428571428,1.4928248394256627,-0.5920769655279858
0-0.5,Pb-Cu,2021-02-23,LP11,8e-4,5e-4,3.0000000000000003e-4,none,none,0.14794520547945206,4.147945205479452,0.5412813610973002,-1.4995355832531314,-0.4362470880719366,0.8571428571428571,0.5412813610973002,-1.4995355832531314
0-0.5,Pb-Cu,2021-03-09,LP11,6e-4,5e-4,2e-4,none,none,0.1863013698630137,4.186301369863013,-0.7962416115111257,-1.0752324427997804,-0.6218858081318579,2,-0.7962416115111257,-1.0752324427997804
0-0.5,Pb-Cu,2021-03-23,LP11,5e-4,4e-4,2e-4,none,none,0.22465753424657536,4.2246575342465755,-1.0810608096068797,4.5278162010926355,-0.7395363108347497,2,-1.0810608096068797,4.5278162010926355
0-0.5,Pb-Cu,2021-04-06,LP11,6e-4,5e-4,2e-4,none,none,0.26301369863013696,4.263013698630137,-1.2039253292018264,-0.8230955078539066,-0.6218858081318579,2,-1.2039253292018264,-0.8230955078539066
0-0.5,Pb-Cu,2021-04-21,LP11,7e-4,6e-4,2e-4,none,none,0.3041095890410959,4.304109589041096,-1.3144337147799041,-1.5081921385396362,-0.5224137254413542,2.142857142857143,-1.3144337147799041,-1.5081921385396362
0-0.5,Pb-Cu,2021-05-06,LP11,0.0789,4e-4,0.0785,none,none,0.3452054794520548,4.345205479452055,-1.1051183704243255,-0.7373463066716988,2.52649455279497,2.142857142857143,-1.1051183704243255,-0.7373463066716988
0-0.5,Pb-Cu,2021-05-19,LP11,0.0011,8e-4,3.0000000000000003e-4,none,none,0.3808219178082192,4.380821917808219,-1.0889338105990856,-0.8272647681206081,-0.23075168636226032,1.8571428571428572,-1.0889338105990856,-0.8272647681206081
0-0.5,Pb-Cu,2021-06-01,LP11,6e-4,5e-4,2e-4,none,none,0.4164383561643836,4.416438356164384,-1.2885377395487785,-1.2175180755937625,-0.6218858081318579,1.8571428571428572,-1.2885377395487785,-1.2175180755937625
0-0.5,Pb-Cu,2021-06-15,LP11,0.0012,6e-4,6e-4,none,none,0.4547945205479452,4.454794520547945,-0.9219945577137267,-0.6740338225395703,-0.1746040073729365,2,-0.9219945577137267,-0.6740338225395703
0-0.5,Pb-Cu,2021-06-29,LP11,0.001,6e-4,4.000000000000001e-4,none,none,0.4931506849315068,4.493150684931507,-1.1547800104775425,-0.9595960985345405,-0.2922545100758283,2,-1.1547800104775425,-0.9595960985345405
0-0.5,Pb-Cu,2021-07-13,LP11,0.0019,0.0014,5e-4,none,none,0.5315068493150685,4.531506849315068,-0.8636344512953723,-1.5911520644121229,0.12192817735771304,2,-0.8636344512953723,-1.5911520644121229
0-0.5,Pb-Cu,2021-07-27,LP11,0.0012,4e-4,7.999999999999999e-4,none,none,0.5698630136986301,4.5698630136986305,-0.7563297056694346,-0.24722053469478422,-0.1746040073729365,2,-0.7563297056694346,-0.24722053469478422
0-0.5,Pb-Cu,2021-08-10,LP11,0.0017,5e-4,0.0012,none,none,0.6082191780821918,4.608219178082192,-0.5909644848422653,-1.123321604240561,0.05015524982092811,2,-0.5909644848422653,-1.123321604240561
0-0.5,Pb-Cu,2021-08-24,LP11,0.0014,8e-4,6e-4,none,none,0.6465753424657534,4.646575342465754,-1.3350149783467833,0.14833853796872365,-0.07513192468243286,2,-1.3350149783467833,0.14833853796872365
0-0.5,Pb-Cu,2021-09-07,LP11,0.0017,7e-4,0.001,none,none,0.684931506849315,4.684931506849315,-1.1965319693888339,0.30970819317457843,0.05015524982092811,2,-1.1965319693888339,0.30970819317457843
0-0.5,Pb-Cu,2021-09-21,LP11,0.129,2e-4,0.1288,none,none,0.7232876712328767,4.723287671232876,-1.3100814802596372,0.8104863848488302,2.8437398422599145,2,-1.3100814802596372,0.8104863848488302
0-0.5,Pb #1,2017-09-27,LP12,0.2352,0.2192,0.01599999999999998,none,none,0.7397260273972602,0.7397260273972602,1.7647150872894941,0.06595802666788875,3.2313171239595992,0,1.7647150872894941,0.06595802666788875
0-0.5,Pb #1,2017-10-04,LP12,0.2504,0.2426,0.0078,none,none,0.7589041095890411,0.7589041095890411,1.7823671439557522,1.0194689553826655,3.2717274701094814,1,1.7823671439557522,1.0194689553826655
0-0.5,Pb #1,2017-10-12,LP12,0.2373,0.229,0.0083,none,none,0.7808219178082192,0.7808219178082192,1.808405868198047,1.100119575616513,3.2370530838237443,1.1428571428571428,1.808405868198047,1.100119575616513
0-0.5,Pb #1,2017-10-17,LP12,0.2063,0.1968,0.0095,none,none,0.7945205479452054,0.7945205479452054,1.790558149622421,1.1981586850184114,3.1467163481589213,0.7142857142857143,1.790558149622421,1.1981586850184114
0-0.5,Pb #1,2017-10-24,LP12,0.1238,0.117,0.00679999999999998,none,none,0.8136986301369863,0.8136986301369863,2.047017642438023,1.5385799483417826,2.817189305896936,1,2.047017642438023,1.5385799483417826
0-0.5,Pb #1,2017-11-07,LP12,0.1207,0.1142,0.0065,none,none,0.852054794520548,0.852054794520548,1.5363143085344642,1.5170479342615701,2.8008252156449722,2,1.5363143085344642,1.5170479342615701
0-0.5,Pb #1,2017-11-14,LP12,0.1009,0.0942,0.00669999999999999,none,none,0.8712328767123287,0.8712328767123287,1.3244658868556238,1.1348331509126726,2.685203093052273,1,1.3244658868556238,1.1348331509126726
0-0.5,Pb #1,2017-11-21,LP12,0.093,0.0875,0.0055,none,none,0.8904109589041096,0.8904109589041096,1.4388801866284282,2.3361003971967165,2.6325922184051387,1,1.4388801866284282,2.3361003971967165
0-0.5,Pb #1,2017-11-28,LP12,0.088,0.083,0.00499999999999999,none,none,0.9095890410958904,0.9095890410958904,1.2599568832219277,1.1074520301839068,2.596931696187376,1,1.2599568832219277,1.1074520301839068
0-0.5,Pb #1,2017-12-05,LP12,0.0929,0.0885,0.0044,none,none,0.9287671232876712,0.9287671232876712,1.2893688679346904,0.710817837590824,2.6318979835497593,1,1.2893688679346904,0.710817837590824
0-0.5,Pb #1,2017-12-19,LP12,0.0985,0.0928,0.00570000000000001,none,none,0.9671232876712328,0.9671232876712328,1.497163847320237,1.3452549795360491,2.669668752449511,2,1.497163847320237,1.3452549795360491
0-0.5,Pb #1,2018-01-03,LP12,0.1058,0.097,0.0088,none,none,0.00821917808219178,1.008219178082192,1.3760214415807948,0.510035066116846,2.7158031855096794,2.142857142857143,1.3760214415807948,0.510035066116846
0-0.5,Pb #1,2018-01-09,LP12,0.1033,0.1013,0.002,none,none,0.02465753424657534,1.0246575342465754,1.7865339143915324,0.694680545204354,2.7003722437178275,0.8571428571428571,1.7865339143915324,0.694680545204354
0-0.5,Pb #1,2018-01-16,LP12,0.0993,0.0954,0.0039,none,none,0.04383561643835616,1.0438356164383562,1.5363936135286846,1.144368630654498,2.6748885280159787,1,1.5363936135286846,1.144368630654498
0-0.5,Pb #1,2018-01-23,LP12,0.1505,0.1415,0.009,none,none,0.06301369863013699,1.063013698630137,1.221027006172043,0.6024988027671104,2.9432119249504174,1,1.221027006172043,0.6024988027671104
0-0.5,Pb #1,2018-01-30,LP12,0.1376,0.1234,0.0142,none,none,0.0821917808219178,1.0821917808219177,1.395014239990358,1.9048061589170553,2.885385984323727,1,1.395014239990358,1.9048061589170553
0-0.5,Pb #1,2018-02-07,LP12,0.088,0.0852,0.00279999999999999,none,none,0.10410958904109588,1.104109589041096,1.3679028448221993,0.6677147805052996,2.596931696187376,1.1428571428571428,1.3679028448221993,0.6677147805052996
0-0.5,Pb #1,2018-02-13,LP12,0.0898,0.0829,0.0069,none,none,0.12054794520547946,1.1205479452054794,1.3016844095300861,-0.11928672083660175,2.609997656912714,0.8571428571428571,1.3016844095300861,-0.11928672083660175
0-0.5,Pb #1,2018-02-20,LP12,0.085,0.0819,0.0031,none,none,0.13972602739726028,1.1397260273972605,1.161031688090302,0.8774065838845404,2.5745494096077515,1,1.161031688090302,0.8774065838845404
0-0.5,Pb #1,2018-02-28,LP12,0.05535,0.05255,0.0028,none,none,0.16164383561643836,1.1616438356164385,1.332951972207987,0.7392593309417601,2.297735861551289,1.1428571428571428,1.332951972207987,0.7392593309417601
0-0.5,Pb #1,2018-03-06,LP12,0.0737,0.0783,2e-4,none,none,0.1780821917808219,1.178082191780822,1.3446386154145242,0.5832455800843417,2.4824996103099193,0.8571428571428571,1.3446386154145242,0.5832455800843417
0-0.5,Pb #1,2018-03-13,LP12,0.0816,0.0777,0.0039,none,none,0.1972602739726027,1.1972602739726028,1.0731519865661188,0.2542766231751407,2.5482073343145353,1,1.0731519865661188,0.2542766231751407
0-0.5,Pb #1,2018-03-21,LP12,0.0882,0.0792,0.00899999999999999,none,none,0.2191780821917808,1.2191780821917808,1.2691578212570396,0.9570786517141328,2.598396603140757,1.1428571428571428,1.2691578212570396,0.9570786517141328
0-0.5,Pb #1,2018-03-27,LP12,0.0857,0.0778,0.0079,none,none,0.2356164383561644,1.2356164383561643,1.5948145127108835,0.8736819782030284,2.579841810276733,0.8571428571428571,1.5948145127108835,0.8736819782030284
0-0.5,Pb #1,2018-04-03,LP12,0.0707,0.0663,0.0044,none,none,0.2547945205479452,1.2547945205479452,1.2047115522698828,-0.0512804981395909,2.455683096397596,1,1.2047115522698828,-0.0512804981395909
0-0.5,Pb #1,2018-04-10,LP12,0.0658,0.0696,2e-4,none,none,0.273972602739726,1.273972602739726,1.2222100622934842,0.7957754989839576,2.40933457937137,1,1.2222100622934842,0.7957754989839576
0-0.5,Pb #1,2018-04-17,LP12,0.0649,0.0628,0.0021,none,none,0.29315068493150687,1.2931506849315069,1.5492742313742869,1.381604829994103,2.400447489978256,1,1.5492742313742869,1.381604829994103
0-0.5,Pb #1,2018-04-24,LP12,0.0434,0.0338,0.0096,none,none,0.31232876712328766,1.3123287671232875,1.474906971186781,-0.14981342211501836,2.140789922340612,1,1.474906971186781,-0.14981342211501836
0-0.5,Pb #1,2018-05-04,LP12,0.054,0.032,0.022,none,none,0.33972602739726027,1.3397260273972602,1.7187607981931528,0.14973363732875755,2.2818019350568584,1.4285714285714286,1.7187607981931528,0.14973363732875755
0-0.5,Pb #1,2018-05-08,LP12,0.107,0.1051,0.00189999999999999,none,none,0.3506849315068493,1.3506849315068492,1.7450085864411102,0.9416180491265818,2.723080983358495,0.5714285714285714,1.7450085864411102,0.9416180491265818
0-0.5,Pb #1,2018-05-15,LP12,0.2161,0.2155,5.999999999999894e-4,none,none,0.3698630136986301,1.36986301369863,1.5604800149823672,0.2727961160494438,3.1766642133844005,1,1.5604800149823672,0.2727961160494438
0-0.5,Pb #1,2018-05-22,LP12,0.2,0.2042,2e-4,none,none,0.38904109589041097,1.389041095890411,1.5860181792428987,0.6833145019731659,3.1267032512288373,1,1.5860181792428987,0.6833145019731659
0-0.5,Pb #1,2018-05-30,LP12,0.2355,0.2405,2e-4,none,none,0.410958904109589,1.410958904109589,2.299527216644476,0.47186207458754326,3.2321396750408105,1.1428571428571428,2.299527216644476,0.47186207458754326
0-0.5,Pb #1,2018-06-06,LP12,0.2105,0.2087,0.00179999999999999,none,none,0.4301369863013699,1.43013698630137,2.4303665408588824,-1.8033423116436964e-4,3.15972169810798,1,2.4303665408588824,-1.8033423116436964e-4
0-0.5,Pb #1,2018-06-13,LP12,0.2018,0.1978,0.004,none,none,0.4493150684931506,1.4493150684931506,2.2535486558706017,-0.14547107051136088,3.1324848938111947,1,2.2535486558706017,-0.14547107051136088
